,artist_name,track_name,track_id,popularity,genre,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,beat_duration,tatum_duration
1157,Mark Ronson,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,82,Pop,2015,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4,2.0624410156249997,0.26084240704500977
1158,Lewis Capaldi,Before You Go,2gMXnyrvIjhVBUZwvLZDMP,82,Pop,2019,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4,2.370703033707865,0.2992198591549296
1159,Nelly Furtado,Maneater,4wH4dJgrsxONID6KS2tDQM,79,Pop,2006,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4,1.8069241549295776,0.22588268421052632
1160,Black Eyed Peas,I Gotta Feeling,2H1047e0oMSj10dgp7p2VG,72,Pop,2009,0.744,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.966,289133,4,1.8601652941176468,0.23445434640522878
1161,Nicki Minaj,Bussin,7lcI4X8RZxK4zIknJcwpBq,76,Pop,2022,0.893,0.699,11,-8.059,1,0.0517,0.0576,3.02e-06,0.128,0.747,139.972,136761,4,1.7034882051282052,0.21428063492063493
1162,Rex Orange County,Sunflower,4EpZ4eYuZOwPSSwyqpdHnJ,77,Pop,2017,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,4,1.872496992481203,0.23674132575757575
1163,Stray Kids,MANIAC,63irPUP3xB74fHdw1Aw9zR,84,Pop,2022,0.581,0.8,1,-2.613,1,0.411,0.154,0.0,0.0697,0.709,119.872,182758,5,2.24379625,0.27563067073170733
1164,Eyedress,Something About You,6RiiSy9GzSwiyDEJDiMuKe,78,Pop,2021,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,153313,4,1.7881553012048188,0.22489084337349396
1165,IVE,LOVE DIVE,0Q5VnK2DYzRyfqQRJuUtvi,84,Pop,2022,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,177187,4,2.003917411764706,0.2542204411764705
1166,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),2tUBqZG2AbRi7Q0BIrVrEj,80,Pop,1987,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293,4,2.026794154929578,0.25247255244755246
1167,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,79,Pop,2016,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,3,1.1249798773006137,0.18760440936863543
1168,Shawn Mendes,There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,84,Pop,2017,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,1.977388080808081,0.24597750623441395
1169,T-Pain,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),1tkMs9wDPknQ3ZHcKDw1ES,75,Pop,2007,0.693,0.549,1,-8.141,1,0.119,0.0109,0.0,0.0677,0.605,80.028,227960,4,3.0197616216216217,0.3748849834983498
1170,Nicki Minaj,Starships,1oHNvJVbFkexQc0BpQp7Y4,73,Pop,2011,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,210627,4,1.9202170370370368,0.2400427944572748
1171,Billie Eilish,Your Power,48fgcfMtXcOWPnhAgf071X,0,Pop,2022,0.625,0.284,9,-14.007,0,0.0819,0.934,0.00031,0.23,0.197,129.631,245897,4,1.8379880000000002,0.23199303675048358
1172,Steve Lacy,C U Girl,6FBzhcfgGacfXF3AmtfEaX,75,Pop,2015,0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100.0,129698,4,2.3503557407407407,0.2938479262672811
1173,Billie Eilish,all the good girls go to hell,69PZkx3NfKAaYUtSWTSm5M,1,Pop,2022,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,168840,4,2.5721836507936504,0.3238389723320158
1174,Bruno Mars,Versace on the Floor (Bruno Mars vs. David Guetta),7pzY2boK27bTTwoNEaCUcb,0,Pop,2022,0.748,0.701,2,-4.901,1,0.0426,0.108,0.0,0.0712,0.573,100.01,228300,4,2.406942282608696,0.30003061994609165
1175,Justin Bieber,Love Yourself,50kpGaPAhYJ3sGmk6vplg0,83,Pop,2015,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4,2.2975684848484854,0.2876845363408521
1176,Timbaland,The Way I Are,2bLqfJjuC5syrsgDsZfGmn,80,Pop,2007,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,179120,4,2.0917774117647054,0.26133880116959063
1177,Bruno Mars,Versace On the Floor,3PCg5mR9v6Uq8Q73kPTNrL,0,Pop,2022,0.579,0.574,2,-6.209,1,0.043,0.196,0.0,0.083,0.303,174.149,261240,4,1.3561395721925136,0.17250727642276423
1178,Bruno Mars,Locked Out of Heaven - Sultan and Ned Shepard Remix,0sUXhKN8yBWjTR96kuttK8,0,Pop,2022,0.588,0.844,2,-5.25,0,0.0484,0.00481,0.0473,0.356,0.22,128.02,410859,4,1.8654484474885842,0.2337481392694064
1179,Bruno Mars,24K Magic,7fyBVudIOgZ3SNJqOnGKyw,1,Pop,2022,0.818,0.804,1,-4.282,1,0.0798,0.034,0.0,0.154,0.634,106.969,225983,4,2.2077757425742575,0.28013358208955225
1180,Bruno Mars,Moonshine,4WXiJnbaPyJOJZRzvrpaoZ,0,Pop,2022,0.706,0.782,2,-4.353,1,0.0278,0.21,4.86e-06,0.0813,0.418,104.983,228573,4,2.2856432323232325,0.2857044080604534
1181,Bruno Mars,Versace On the Floor (Bruno Mars vs. David Guetta),0wopo17SfbzmxyPX9PsRLj,1,Pop,2022,0.748,0.701,2,-4.901,1,0.0426,0.108,0.0,0.0712,0.573,100.01,228300,4,2.406942282608696,0.30003061994609165
1182,Bruno Mars,It Will Rain,2BzceWN3C9fltE2fUJryU9,2,Pop,2022,0.572,0.835,2,-6.826,1,0.0516,0.337,0.0,0.082,0.468,150.014,257720,4,1.5949936075949367,0.20002699842022115
1183,Bruno Mars,Wake up In the Sky,7KT6me5AiZQq0LjXmeZIkc,0,Pop,2022,0.799,0.579,4,-5.144,0,0.0487,0.00381,0.0,0.367,0.363,142.987,203161,4,1.6655830833333336,0.20990221294363257
1184,Bruno Mars,Treasure,7EdGmWsce6BoPJWE1X9vD9,1,Pop,2022,0.874,0.692,5,-5.28,0,0.043,0.0412,7.4e-05,0.324,0.938,116.02,178560,4,2.068103647058824,0.25827715942028984
1185,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,83,Pop,2021,0.87,0.523,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,0.319,110.02,204764,4,2.1575676086956523,0.2726575890410959
1186,Lady Gaga,Bad Romance,0SiywuOBRcynK0uKGWdCnn,81,Pop,2009,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4,2.013289652777778,0.2520905719237435
1187,Justin Bieber,Baby,6epn3r7S14KUqlReYr77hA,81,Pop,2010,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,214240,4,3.6126394736842107,0.45970855895196505
1188,Doja Cat,Tia Tamera (feat. Rico Nasty),1uNePI826aqh9uC9pgbeHU,76,Pop,2019,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,211013,4,1.9791269523809525,0.24982267942583733
1189,Taylor Swift,Paper Rings,4y5bvROuBDPr5fuwXbIBZR,80,Pop,2019,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,222400,4,2.2895600000000003,0.288473947368421
1190,Ricky Montgomery,Line Without a Hook,5NvOZCjZaGGGL597exlQWv,80,Pop,2016,0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,249587,3,0.9505753754940711,0.15791230065359477
1191,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,81,Pop,2011,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,252307,4,1.8537285074626866,0.23254630797773657
1192,Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,78,Pop,2016,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,307151,4,2.8692320000000002,0.3611950473933649
1193,The Lumineers,Ho Hey,0W4Kpfp1w2xkY3PrV714B7,72,Pop,2012,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4,2.9693237735849056,0.3783735377358491
1194,Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,79,Pop,2017,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,210285,4,2.179442842105263,0.2723506233766234
1195,Marshmello,Silence,7vGuf3Y35N4wmASOKLUVVU,80,Pop,2017,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4,1.6708270093457946,0.21142564402810304
1196,Kehlani,up at night (feat. justin bieber),4WghJOMjDpGdlk3b8aJIgy,79,Pop,2022,0.563,0.756,0,-3.852,0,0.0579,0.196,0.0,0.245,0.234,100.012,182227,4,2.3995245333333335,0.3012550331125828
1197,Jay Sean,Down,6cmm1LMvZdB5zsCwX5BjqE,78,Pop,2009,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,212507,4,1.825926754385965,0.227267192224622
1198,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,78,Pop,2016,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,4,2.0458480672268906,0.25802964360587
1199,LISA,MONEY,7hU3IHwjX150XLoTVmjD0q,82,Pop,2021,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4,1.7092306315789472,0.21425963254593175
1200,Strawberry Guy,Mrs Magic,0TZejo18HlJ86OrWNsXKnw,75,Pop,2019,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,208500,4,1.817333947368421,0.22608616052060737
1201,Surfaces,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,78,Pop,2019,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,158571,4,2.173078611111111,0.2677874829931973
1202,Milky Chance,Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,73,Pop,2014,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,313684,4,2.0803226530612244,0.2631798461538462
1203,Summer Walker,No Love (with SZA & Cardi B) - Extended Version,0IMUFRaM2W3wKNM1CSQ4Zm,75,Pop,2022,0.722,0.613,1,-4.996,0,0.116,0.192,0.0,0.192,0.607,133.937,276214,4,1.789378278145695,0.22523975165562912
1204,Dominic Fike,3 Nights,1tNJrcVe6gwLEiZCtprs1u,79,Pop,2018,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,177667,4,1.570135,0.19759648769574945
1205,Taylor Swift,Enchanted,10eBRyImhfqVvkiVEGf0N0,72,Pop,2010,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,352187,4,1.4657445147679324,0.18304541535226077
1206,Ariana Grande,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,80,Pop,2019,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4,2.239672087912088,0.2799854076086956
1207,Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I,81,Pop,2019,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4,2.4470735999999995,0.3051111111111111
1208,Cigarettes After Sex,Sunsetz,69UqtTHfUKAJweQwEStRzC,73,Pop,2017,0.412,0.477,9,-9.381,0,0.029,0.0542,0.798,0.0975,0.141,75.302,214680,4,3.1899882812500002,0.3989335769230769
1209,The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,80,Pop,2018,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3,1.3243202325581394,0.22295892578124998
1210,Rex Orange County,Pluto Projector,4EWBhKf1fOFnyMtUzACXEc,77,Pop,2019,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4,3.029022558139535,0.38423117647058824
1211,American Authors,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,78,Pop,2014,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4,2.40746641025641,0.300008427672956
1212,Ritt Momney,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,77,Pop,2020,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4,2.2070513186813185,0.27974958791208787
1213,Demi Lovato,Cool for the Summer,3uwnnTQcHM1rDqSfA4gQNz,85,Pop,2015,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740,4,2.1046129999999996,0.263125187032419
1214,Camila Cabello,psychofreak (feat. WILLOW),705dwKmZCd7ImAUyyD6Mpm,80,Pop,2022,0.629,0.64,7,-7.638,0,0.0752,0.342,1.17e-05,0.0928,0.448,179.989,201495,4,1.321415100671141,0.16655708263069138
1215,Coldplay,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,80,Pop,2008,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4,1.716569275362319,0.21733981785063752
1216,Sean Kingston,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,78,Pop,2007,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,225373,4,1.84658175,0.23039552795031054
1217,Meek Mill,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,79,Pop,2018,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,4,2.748095230769231,0.34888070038910507
1218,Lizzo,Truth Hurts,3HWzoMvoF3TQfYg4UPszDq,75,Pop,2019,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4,1.4954486725663718,0.18986921700223716
1219,Lady Gaga,Just Dance,2x7MyWybabEz6Y6wvHuwGE,73,Pop,2008,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933,4,2.0038668067226895,0.2521195807127883
1220,One Direction,Night Changes,5O2P9iiztwhomNh8xkR9lJ,83,Pop,2014,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4,1.9686161607142856,0.2500618735891648
1221,AURORA,Runaway,0TCmhnbMpw5zwPsTvlXTJi,74,Pop,2014,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07e-05,0.103,0.13,115.01,248827,4,2.0538543589743594,0.2603546451612903
1222,The Fray,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,79,Pop,2005,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4,1.9748066412213738,0.24591579545454545
1223,Maroon 5,Memories,4cktbXiXOapiLBMprHFErI,84,Pop,2021,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,189486,4,2.6776369565217393,0.3311049642857143
1224,NF,Let You Down,52okn5MNA47tk87PeZJLEL,79,Pop,2017,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,4,1.6090258196721312,0.203223793814433
1225,Labrinth,When I R.I.P.,2t16D9V5FmmRAJjsSpwvZf,81,Pop,2019,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,174568,4,2.8351409999999997,0.3544059670781892
1226,Nicki Minaj,Only,4MRT0dDbhqFKl67WzhUbSw,71,Pop,2014,0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196,312027,3,1.2845361983471073,0.2145250550964187
1227,Billie Eilish,i love you,6CcJMwBtXByIz4zQLzFkKc,79,Pop,2019,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,4,1.7357626060606064,0.21834241274658575
1228,Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z,79,Pop,2018,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,4,1.763277535211268,0.2207842105263158
1229,Owl City,Fireflies,3DamFFqW32WihKkTVlwTYQ,78,Pop,2009,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,4,1.3244115662650604,0.16654790346907994
1230,Plain White T's,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,78,Pop,2005,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,232533,4,2.3286270833333336,0.2888212886597938
1231,Rihanna,Loveeeeeee Song,3DZQ6mzUkAdHqZWzqxBKIK,71,Pop,2012,0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,256320,4,1.9864286718749997,0.24976115234375001
1232,Jonas Brothers,Sucker,22vgEDb5hykfaTwLuskFGD,79,Pop,2019,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,4,1.7395849019607843,0.21749360975609758
1233,MARINA,Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,79,Pop,2012,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,154667,4,1.5229670707070708,0.1898687719298246
1234,Kygo,Dancing Feet (feat. DNCE),4RAR8g8fZNB106ezUurnE0,82,Pop,2022,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,215203,4,2.241536914893617,0.2824613636363636
1235,The Chainsmokers,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,83,Pop,2017,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,2.3314004761904763,0.29141719714964376
1236,Billie Eilish,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,81,Pop,2019,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,1.9795923770491803,0.2505382231404959
1237,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,82,Pop,2020,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3,1.014562036199095,0.1679427910447761
1238,Big Sean,I Don't Fuck With You,7FYH5AW3bVfZHJIQpq3UOA,75,Pop,2015,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,284387,4,2.4437218260869566,0.3061242332613391
1239,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,81,Pop,2018,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4,1.9853314851485147,0.25024672885572136
1240,Christina Perri,A Thousand Years,6lanRgr6wXibZr8KgzXxBl,79,Pop,2011,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3,1.293939861111111,0.21545354294478528
1241,Edison Lighthouse,Love Grows (Where My Rosemary Goes),5Ts1DYOuouQLgzTaisxWYh,80,Pop,1970,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,174760,4,2.220614533333334,0.2766619607843137
1242,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,85,Pop,2017,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,2.4695457608695652,0.3129632970027248
1243,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,77,Pop,2020,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,176960,4,2.5423022058823532,0.32016944852941176
1244,Adele,When We Were Young,7GgWAITsYJaRM3r50rfh5w,74,Pop,2015,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,290900,4,1.649743216374269,0.20991359583952449
1245,3 Doors Down,Kryptonite,6ZOBP3NvffbU4SZcrnt1k6,78,Pop,2000,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933,4,2.4322147311827957,0.3033000266666667
1246,TLC,No Scrubs,1KGi9sZVMeszgZOWivFpxs,78,Pop,1999,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,4,2.606900864197531,0.3226964156626506
1247,Mustard,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY,78,Pop,2019,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,180435,4,2.5005479999999998,0.30926829861111116
1248,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,82,Pop,2014,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4,1.8627693103448277,0.23437874730021596
1249,Drake,Champagne Poetry,2HSmyk2qMN8WQjuGhaQgCk,76,Pop,2021,0.423,0.667,6,-7.012,0,0.326,0.758,0.0,0.246,0.496,86.743,336511,4,2.3915082142857145,0.30312963063063064
1250,Wiz Khalifa,The Thrill,4wqzOaLxiCRy2Et8tRyNSX,78,Pop,2020,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,234334,4,1.8976409836065573,0.23623785425101212
1251,Cavetown,Juliet,45ROR8UMn60YEVQnDy0uVF,78,Pop,2019,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4,1.8110994078947371,0.22790287128712866
1252,ScHoolboy Q,Collard Greens,0zO8ctW0UiuOefR87OeJOZ,78,Pop,2014,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,299960,4,1.5605169109947643,0.1948082421875
1253,50 Cent,In Da Club,4RY96Asd9IefaL3X4LOLZ8,75,Pop,2003,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,193467,4,2.6072383561643835,0.3327126206896552
1254,Kesha,Die Young,7EQGXaVSyEDsCWKmUcfpLk,78,Pop,2012,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4,1.870763392857143,0.2343391982182628
1255,Megan Thee Stallion,Megan's Piano,4HyVMzg0sUQsdOxRvSO8Ka,75,Pop,2021,0.953,0.621,11,-7.565,1,0.154,0.00799,4.87e-06,0.307,0.378,132.063,113430,4,1.8096593548387097,0.22707915662650602
1256,Outkast,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,82,Pop,2000,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,270507,4,2.538469339622641,0.31556439252336443
1257,BIA,LONDON (feat. J. Cole),5vhrsx08dHh2QcVh1Rsiwt,76,Pop,2022,0.644,0.671,11,-5.156,0,0.315,0.0225,0.0,0.0855,0.563,132.001,250723,4,2.1218606956521735,0.26447890792291223
1258,Kodaline,All I Want,0NlGoUyOJSuSHmngoibVAs,81,Pop,2013,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3,1.1074943014705882,0.18398408536585367
1259,Maroon 5,Sugar,2iuZJX9X9P0GKaE93xcPjk,80,Pop,2014,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,4,2.0218443859649122,0.24997859913793105
1260,Big Sean,I Know,6rje9f1wRFJDO2iTORw0lH,75,Pop,2015,0.733,0.334,1,-11.314,1,0.0811,0.327,0.0,0.116,0.267,119.935,319973,4,1.9965336875,0.2503249921752739
1261,All Time Low,"Dear Maria, Count Me In",0JJP0IS4w0fJx01EcrfkDe,76,Pop,2007,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,182827,4,1.3159535036496353,0.16566985428051004
1262,Sam Smith,Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,73,Pop,2017,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,4,2.6363029333333334,0.3284632236842105
1263,Blxst,Chosen (feat. Ty Dolla $ign),1dIWPXMX4kRHj6Dt2DStUQ,80,Pop,2020,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,161684,4,2.627415901639344,0.3253113939393939
1264,Drake,Best I Ever Had,3QLjDkgLh9AOEHlhQtDuhs,76,Pop,2009,0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,257690,4,1.578026913580247,0.1998487810559006
1265,Sam Smith,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,80,Pop,2014,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4,2.822915,0.3603384937238494
1266,Mike Posner,Cooler Than Me - Single Mix,2V4bv1fNWfTcyRJKmej6Sj,75,Pop,2010,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,213293,4,1.8329654310344827,0.23036085497835498
1267,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,2Lhdl74nwwVGOE2Gv35QuK,77,Pop,2005,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,243773,4,3.0277792105263157,0.38084371335504885
1268,Billie Eilish,Therefore I Am,2dFUFPVt03gUbtnHuFEPg3,0,Pop,2022,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4,2.5529884615384613,0.31910041984732823
1269,Bruno Mars,Marry You,22PMfvdz35fFKYnJyMn077,74,Pop,2010,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4,1.649221323529412,0.2069109007352941
1270,The Red Jumpsuit Apparatus,Face Down,4wzjNqjKAKDU82e8uMhzmr,74,Pop,2006,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,192000,4,2.5717005555555557,0.3225871626297578
1271,KYLE,Don't Wanna Fall In Love,1YakuHfzKxjnseCEeVQtrY,74,Pop,2015,0.486,0.616,0,-6.9,1,0.277,0.0149,0.0,0.356,0.601,132.151,232368,4,1.9628066949152543,0.24739228144989342
1272,Maroon 5,Payphone,1LmN9SSHISbtp9LoaR5ZVJ,73,Pop,2021,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,4,2.202912019230769,0.2727353791469195
1273,Katy Perry,Last Friday Night (T.G.I.F.),3avYqdwHKEq8beXbeWCKqJ,72,Pop,2010,0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,4,1.9088872499999998,0.23805681159420292
1274,Liana Flores,rises the moon,51Grh1RyUDcMBbpuyUIUHI,76,Pop,2019,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,161929,3,1.321863388429752,0.21877782016348774
1275,Doja Cat,Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,79,Pop,2020,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,4,1.8910171014492756,0.2380973835125448
